position,image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_momentum_trigger_pct,pm_open_to_scanner_pct,pm_open_to_premarket_extension_high_pct,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et
54,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0054_AIFF_2025-01-14_push100.00_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AIFF:2025-01-14T12:47:00+00:00,AIFF,2025-01-14,100.0,67.89473684210526,84.2105,140.52631578947373,rebreak_confirmed,13.9474,vwap_reclaim_rebreak,2025-01-14 08:17:00 EST
55,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0055_PRZO_2024-11-29_push98.36_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PRZO:2024-11-29T12:07:00+00:00,PRZO,2024-11-29,98.3607,58.721311475409834,55.0656,103.27868852459017,rebreak_confirmed,10.7438,vwap_reclaim_rebreak,2024-11-29 07:17:00 EST
56,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0056_ATXG_2025-07-02_push97.37_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ATXG:2025-07-02T13:20:00+00:00,ATXG,2025-07-02,97.3684,97.36842105263158,87.1199,144.1520467836257,rebreak_confirmed,24.4444,single_candle_rebreak,2025-07-02 09:22:00 EDT
57,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0057_JTAI_2025-02-14_push95.09_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:JTAI:2025-02-14T14:01:00+00:00,JTAI,2025-02-14,95.0943,73.20754716981132,79.2453,153.9622641509434,rebreak_confirmed,8.5106,single_candle_rebreak,2025-02-14 09:05:00 EST
58,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0058_MOGO_2025-07-02_push94.02_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MOGO:2025-07-02T12:05:00+00:00,MOGO,2025-07-02,94.0171,57.26495726495728,40.1709,241.88034188034192,rebreak_confirmed,23.348,vwap_reclaim_rebreak,2025-07-02 08:11:00 EDT
59,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0059_GXAI_2024-03-13_push93.17_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GXAI:2024-03-13T12:34:00+00:00,GXAI,2024-03-13,93.1689,57.3055028462998,84.63,118.21631878557876,rebreak_confirmed,7.7603,single_candle_rebreak,2024-03-13 08:37:00 EDT
60,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0060_ONMD_2025-06-24_push91.18_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ONMD:2025-06-24T12:22:00+00:00,ONMD,2025-06-24,91.1765,49.99999999999999,71.1471,117.58823529411764,rebreak_confirmed,18.0308,vwap_reclaim_rebreak,2025-06-24 08:30:00 EDT
61,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0061_VVOS_2025-07-01_push90.85_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VVOS:2025-07-01T12:31:00+00:00,VVOS,2025-07-01,90.8517,57.728706624605685,72.5552,109.77917981072555,rebreak_confirmed,17.1901,vwap_reclaim_rebreak,2025-07-01 08:40:00 EDT
62,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0062_RXT_2026-02-18_push90.45_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RXT:2026-02-18T13:15:00+00:00,RXT,2026-02-18,90.4524,90.45238095238098,51.2143,171.42857142857142,rebreak_confirmed,23.4904,last_red_high_break,2026-02-18 08:18:00 EST
63,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0063_CGTX_2024-12-18_push89.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CGTX:2024-12-18T12:24:00+00:00,CGTX,2024-12-18,89.8,58.86666666666665,39.0667,197.7777777777778,rebreak_confirmed,21.3207,single_candle_rebreak,2024-12-18 07:29:00 EST
64,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0064_AMIX_2024-12-30_push88.30_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AMIX:2024-12-30T13:32:00+00:00,AMIX,2024-12-30,88.3041,66.66666666666667,68.7105,101.75438596491229,rebreak_confirmed,7.764,single_candle_rebreak,2024-12-30 08:38:00 EST
65,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0065_LOBO_2025-05-15_push88.00_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LOBO:2025-05-15T13:00:00+00:00,LOBO,2025-05-15,88.0046,55.709342560553644,51.0957,101.84544405997693,rebreak_confirmed,9.816,multi_candle_flag_break,2025-05-15 09:06:00 EDT
66,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0066_JDZG_2025-10-14_push87.70_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:JDZG:2025-10-14T11:06:00+00:00,JDZG,2025-10-14,87.7005,60.96256684491976,69.5187,100.53475935828875,rebreak_confirmed,14.5299,vwap_reclaim_rebreak,2025-10-14 07:15:00 EDT
67,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0067_BKYI_2025-01-15_push87.12_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BKYI:2025-01-15T13:07:00+00:00,BKYI,2025-01-15,87.1212,74.24242424242422,61.3636,96.96969696969697,rebreak_confirmed,12.9555,vwap_reclaim_rebreak,2025-01-15 08:13:00 EST
68,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0068_MYSZ_2024-12-20_push86.57_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MYSZ:2024-12-20T10:58:00+00:00,MYSZ,2024-12-20,86.5672,64.17910447761194,48.5075,423.1343283582089,rebreak_confirmed,32.4,last_red_high_break,2024-12-20 06:02:00 EST
69,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0069_EVTV_2026-01-26_push86.47_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EVTV:2026-01-26T13:16:00+00:00,EVTV,2026-01-26,86.4706,60.00000000000002,24.1176,102.94117647058825,rebreak_confirmed,11.3565,vwap_reclaim_rebreak,2026-01-26 08:39:00 EST
70,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0070_TIRX_2026-01-28_push86.38_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TIRX:2026-01-28T12:16:00+00:00,TIRX,2026-01-28,86.3814,68.72551973485993,74.1488,186.1705332931606,rebreak_confirmed,20.7889,vwap_reclaim_rebreak,2026-01-28 07:37:00 EST
71,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0071_RVYL_2026-01-23_push86.34_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RVYL:2026-01-23T09:04:00+00:00,RVYL,2026-01-23,86.3429,53.414264036418814,83.0046,94.23368740515934,rebreak_confirmed,13.2736,single_candle_rebreak,2026-01-23 04:07:00 EST
72,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0072_BON_2025-05-16_push86.04_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BON:2025-05-16T13:02:00+00:00,BON,2025-05-16,86.0417,67.70833333333336,63.3333,99.58333333333334,rebreak_confirmed,16.0134,single_candle_rebreak,2025-05-16 09:07:00 EDT
73,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0073_QTTB_2025-12-01_push85.85_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QTTB:2025-12-01T12:15:00+00:00,QTTB,2025-12-01,85.8491,74.0566037735849,75.9434,137.26415094339623,rebreak_confirmed,8.6294,flat_shelf_break,2025-12-01 07:21:00 EST
74,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0074_PMAX_2025-10-13_push85.81_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PMAX:2025-10-13T08:07:00+00:00,PMAX,2025-10-13,85.8086,51.155115511551166,34.6535,240.92409240924098,rebreak_confirmed,27.8863,last_red_high_break,2025-10-13 04:10:00 EDT
75,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0075_CING_2024-08-15_push85.43_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CING:2024-08-15T11:51:00+00:00,CING,2024-08-15,85.4271,53.26633165829144,58.2915,179.39698492462307,rebreak_confirmed,17.8862,vwap_reclaim_rebreak,2024-08-15 07:54:00 EDT
76,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0076_PRSO_2024-02-20_push84.77_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PRSO:2024-02-20T13:14:00+00:00,PRSO,2024-02-20,84.7682,60.264900662251655,66.5563,108.6092715231788,rebreak_confirmed,22.5806,vwap_reclaim_rebreak,2024-02-20 08:20:00 EST
77,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0077_XHLD_2026-01-29_push84.62_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:XHLD:2026-01-29T13:30:00+00:00,XHLD,2026-01-29,84.6154,74.23076923076923,68.4615,86.15384615384615,rebreak_confirmed,17.7083,multi_candle_flag_break,2026-01-29 08:35:00 EST
78,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0078_LDTC_2024-12-09_push84.37_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LDTC:2024-12-09T12:31:00+00:00,LDTC,2024-12-09,84.3701,68.86527039699905,65.7706,506.43951234760857,rebreak_confirmed,10.2577,vwap_reclaim_rebreak,2024-12-09 07:44:00 EST
79,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0079_SHPH_2026-01-20_push84.21_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SHPH:2026-01-20T12:58:00+00:00,SHPH,2026-01-20,84.2105,84.21052631578948,65.7895,163.15789473684214,rebreak_confirmed,21.0,vwap_reclaim_rebreak,2026-01-20 08:05:00 EST
80,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0080_GLTO_2025-10-07_push83.86_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GLTO:2025-10-07T09:03:00+00:00,GLTO,2025-10-07,83.8624,58.73015873015874,47.619,858.9947089947091,rebreak_confirmed,21.7266,vwap_reclaim_rebreak,2025-10-07 05:11:00 EDT
81,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0081_INM_2025-06-24_push83.78_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:INM:2025-06-24T11:02:00+00:00,INM,2025-06-24,83.7838,67.1814671814672,55.9846,108.49420849420852,rebreak_confirmed,22.6891,vwap_reclaim_rebreak,2025-06-24 07:07:00 EDT
82,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0082_OSRH_2026-01-12_push82.44_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:OSRH:2026-01-12T13:05:00+00:00,OSRH,2026-01-12,82.4382,82.4381926683717,58.2097,82.4381926683717,rebreak_confirmed,17.9439,single_candle_rebreak,2026-01-12 08:07:00 EST
83,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0083_UPXI_2025-04-21_push82.40_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:UPXI:2025-04-21T12:03:00+00:00,UPXI,2025-04-21,82.4034,82.40343347639485,56.2232,415.0214592274678,rebreak_confirmed,22.8235,vwap_reclaim_rebreak,2025-04-21 08:10:00 EDT
84,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0084_IMTE_2025-11-10_push81.74_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IMTE:2025-11-10T09:06:00+00:00,IMTE,2025-11-10,81.7371,81.737094436392,81.7371,166.4734084067343,rebreak_confirmed,17.1779,vwap_reclaim_rebreak,2025-11-10 04:14:00 EST
85,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0085_PSTV_2025-03-06_push80.51_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PSTV:2025-03-06T12:32:00+00:00,PSTV,2025-03-06,80.5054,61.47029865441416,73.9416,120.18378733180177,rebreak_confirmed,10.5091,vwap_reclaim_rebreak,2025-03-06 07:39:00 EST
86,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0086_HTOO_2025-07-25_push80.33_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:HTOO:2025-07-25T12:02:00+00:00,HTOO,2025-07-25,80.3347,75.73221757322176,52.9268,109.20502092050208,rebreak_confirmed,27.1462,vwap_reclaim_rebreak,2025-07-25 08:11:00 EDT
87,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0087_GPUS_2025-09-15_push79.48_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GPUS:2025-09-15T10:01:00+00:00,GPUS,2025-09-15,79.4837,79.48373218607152,37.1336,394.756655014789,rebreak_confirmed,23.7154,single_candle_rebreak,2025-09-15 06:04:00 EDT
88,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0088_YHC_2025-05-12_push78.87_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:YHC:2025-05-12T08:57:00+00:00,YHC,2025-05-12,78.8679,58.49056603773586,24.1509,228.3018867924528,rebreak_confirmed,17.9325,last_red_high_break,2025-05-12 05:03:00 EDT
89,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0089_IBO_2025-04-01_push78.10_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IBO:2025-04-01T12:06:00+00:00,IBO,2025-04-01,78.1031,59.52797202797202,51.8794,98.86363636363636,rebreak_confirmed,20.2454,last_red_high_break,2025-04-01 08:09:00 EDT
90,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0090_MSPR_2025-09-17_push77.31_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MSPR:2025-09-17T10:28:00+00:00,MSPR,2025-09-17,77.305,65.95744680851064,25.5319,82.26950354609929,rebreak_confirmed,17.6,single_candle_rebreak,2025-09-17 06:33:00 EDT
91,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0091_INTZ_2024-12-30_push74.89_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:INTZ:2024-12-30T09:02:00+00:00,INTZ,2024-12-30,74.8899,74.8898678414097,14.0969,137.88546255506608,rebreak_confirmed,14.6096,single_candle_rebreak,2024-12-30 04:05:00 EST
92,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0092_WAFU_2024-12-26_push74.86_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WAFU:2024-12-26T09:08:00+00:00,WAFU,2024-12-26,74.8603,62.01117318435754,63.6872,120.67039106145252,rebreak_confirmed,13.738,single_candle_rebreak,2024-12-26 04:10:00 EST
93,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0093_WAI_2025-09-26_push73.35_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WAI:2025-09-26T08:11:00+00:00,WAI,2025-09-26,73.3509,55.93667546174142,53.0343,137.20316622691294,rebreak_confirmed,11.7199,single_candle_rebreak,2025-09-26 04:13:00 EDT
94,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0094_OLB_2026-02-17_push72.82_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:OLB:2026-02-17T12:29:00+00:00,OLB,2026-02-17,72.8235,72.82350399654355,10.1534,144.11319939511773,rebreak_confirmed,17.775,single_candle_rebreak,2026-02-17 08:32:00 EST
95,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0095_HOLO_2025-07-11_push72.68_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:HOLO:2025-07-11T12:15:00+00:00,HOLO,2025-07-11,72.6829,72.68292682926827,45.3659,75.60975609756098,rebreak_confirmed,31.0734,vwap_reclaim_rebreak,2025-07-11 09:00:00 EDT
96,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0096_BGLC_2025-07-30_push72.56_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BGLC:2025-07-30T12:02:00+00:00,BGLC,2025-07-30,72.5581,64.41860465116281,48.6047,120.00000000000004,rebreak_confirmed,17.7898,flat_shelf_break,2025-07-30 08:08:00 EDT
97,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0097_QURE_2024-12-10_push71.60_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QURE:2024-12-10T12:12:00+00:00,QURE,2024-12-10,71.6,50.66666666666667,61.4667,111.73333333333335,rebreak_confirmed,6.7599,single_candle_rebreak,2024-12-10 07:15:00 EST
98,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0098_GXAI_2026-03-05_push71.31_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GXAI:2026-03-05T13:12:00+00:00,GXAI,2026-03-05,71.3115,71.31147540983605,45.9016,105.73770491803278,rebreak_confirmed,9.0909,vwap_reclaim_rebreak,2026-03-05 08:30:00 EST
99,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0099_CAPS_2025-08-25_push71.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CAPS:2025-08-25T11:31:00+00:00,CAPS,2025-08-25,71.1864,52.542372881355945,43.2203,81.35593220338984,rebreak_confirmed,9.4059,vwap_reclaim_rebreak,2025-08-25 07:45:00 EDT
