position,candidate_export_dir,three_day_overview_image_path,event_day_premarket_detail_image_path,event_day_detail_until_1600_ny_image_path,daily_context_image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_first_push_high_pct,pm_open_to_momentum_trigger_pct,prior_close_to_momentum_trigger_pct,pm_open_to_scanner_pct,prior_close_to_scanner_pct,pm_open_to_premarket_extension_high_pct,prior_close_to_premarket_extension_high_pct,pm_open_to_max_high_after_trigger_pct,scanner_to_max_high_pct,max_push_pct_after_trigger,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et,first_green_wick_dip_ts_et,first_green_wick_dip_depth_pct,first_green_wick_dip_type
655,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0655_AYTU_2025-05-15_push20.54_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0655_AYTU_2025-05-15_push20.54_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0655_AYTU_2025-05-15_push20.54_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0655_AYTU_2025-05-15_push20.54_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0655_AYTU_2025-05-15_push20.54_rebreak\05_daily_context.png,das_scanner_appearance:AYTU:2025-05-15T08:04:00+00:00,AYTU,2025-05-15,20.5405,20.5405,,,-8.1081,25.925925925925913,20.540540540540533,65.18518518518516,20.5405,31.1765,31.1765,rebreak_confirmed,11.6592,multi_candle_flag_break,2025-05-15 07:39:00 EDT,2025-05-15 07:42:00 EDT,1.4364,green_wick_dip_new_high
656,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0656_MGRX_2026-02-20_push20.54_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0656_MGRX_2026-02-20_push20.54_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0656_MGRX_2026-02-20_push20.54_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0656_MGRX_2026-02-20_push20.54_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0656_MGRX_2026-02-20_push20.54_rebreak\05_daily_context.png,das_scanner_appearance:MGRX:2026-02-20T09:44:00+00:00,MGRX,2026-02-20,20.5357,20.5357,,,11.875,40.0,45.647321428571416,82.26256983240224,45.6473,30.1875,30.1875,rebreak_confirmed,5.2037,multi_candle_flag_break,2026-02-20 07:31:00 EST,2026-02-20 07:32:00 EST,0.5837,green_wick_dip_new_high
657,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0657_AREC_2025-04-17_push20.54_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0657_AREC_2025-04-17_push20.54_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0657_AREC_2025-04-17_push20.54_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0657_AREC_2025-04-17_push20.54_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0657_AREC_2025-04-17_push20.54_rebreak\05_daily_context.png,das_scanner_appearance:AREC:2025-04-17T08:55:00+00:00,AREC,2025-04-17,20.5357,20.5357,,,-7.1429,-5.4545454545454595,20.53571428571428,22.727272727272727,20.5357,29.8077,29.8077,rebreak_confirmed,6.6667,single_candle_rebreak,2025-04-17 09:18:00 EDT,,,
658,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0658_CGC_2024-03-25_push20.51_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0658_CGC_2024-03-25_push20.51_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0658_CGC_2024-03-25_push20.51_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0658_CGC_2024-03-25_push20.51_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0658_CGC_2024-03-25_push20.51_rebreak\05_daily_context.png,das_scanner_appearance:CGC:2024-03-25T08:56:00+00:00,CGC,2024-03-25,20.5128,20.5128,,,13.4615,15.234375,21.41025641025642,23.30729166666668,21.4103,7.0056,7.0056,rebreak_confirmed,3.0851,ascending_flag_break,2024-03-25 05:06:00 EDT,2024-03-25 05:08:00 EDT,1.7112,green_wick_dip_reactivation
659,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0659_RR_2026-01-27_push20.51_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0659_RR_2026-01-27_push20.51_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0659_RR_2026-01-27_push20.51_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0659_RR_2026-01-27_push20.51_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0659_RR_2026-01-27_push20.51_rebreak\05_daily_context.png,das_scanner_appearance:RR:2026-01-27T13:00:00+00:00,RR,2026-01-27,20.5128,20.5128,,,13.8256,16.821052631578944,22.820512820512825,26.052631578947377,22.8205,7.9023,7.9023,rebreak_confirmed,6.1702,flat_shelf_break,2026-01-27 08:05:00 EST,2026-01-27 08:15:00 EST,0.4454,green_wick_dip_reactivation
660,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0660_MGOL_2025-01-03_push20.45_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0660_MGOL_2025-01-03_push20.45_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0660_MGOL_2025-01-03_push20.45_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0660_MGOL_2025-01-03_push20.45_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0660_MGOL_2025-01-03_push20.45_rebreak\05_daily_context.png,das_scanner_appearance:MGOL:2025-01-03T09:09:00+00:00,MGOL,2025-01-03,20.4488,20.4488,,,6.4909,40.023337222870474,33.1135902636917,75.02917152858811,33.1136,25.0,25.0,rebreak_confirmed,10.2305,ascending_flag_break,2025-01-03 04:34:00 EST,2025-01-03 04:35:00 EST,4.0614,green_wick_dip_new_high
661,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0661_SPWR_2024-05-22_push20.45_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0661_SPWR_2024-05-22_push20.45_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0661_SPWR_2024-05-22_push20.45_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0661_SPWR_2024-05-22_push20.45_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0661_SPWR_2024-05-22_push20.45_rebreak\05_daily_context.png,das_scanner_appearance:SPWR:2024-05-22T13:07:00+00:00,SPWR,2024-05-22,20.4461,20.4461,,,15.6134,13.919413919413914,24.53531598513012,22.710622710622715,24.5353,7.717,7.717,rebreak_confirmed,5.2469,single_candle_rebreak,2024-05-22 09:09:00 EDT,2024-05-22 09:11:00 EDT,0.6309,green_wick_dip_reactivation
662,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0662_ONMD_2024-05-30_push20.41_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0662_ONMD_2024-05-30_push20.41_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0662_ONMD_2024-05-30_push20.41_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0662_ONMD_2024-05-30_push20.41_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0662_ONMD_2024-05-30_push20.41_rebreak\05_daily_context.png,das_scanner_appearance:ONMD:2024-05-30T08:43:00+00:00,ONMD,2024-05-30,20.4082,20.4082,,,-1.6327,24.22680412371135,26.530612244897956,59.7938144329897,26.5306,28.6307,28.6307,rebreak_confirmed,4.4068,last_red_high_break,2024-05-30 07:22:00 EDT,2024-05-30 07:27:00 EDT,1.0676,green_wick_dip_reactivation
663,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0663_CRML_2025-10-08_push20.36_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0663_CRML_2025-10-08_push20.36_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0663_CRML_2025-10-08_push20.36_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0663_CRML_2025-10-08_push20.36_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0663_CRML_2025-10-08_push20.36_rebreak\05_daily_context.png,das_scanner_appearance:CRML:2025-10-08T10:31:00+00:00,CRML,2025-10-08,20.3598,20.3598,,,8.9015,14.827758362456308,22.253787878787875,28.906640039940086,22.2538,12.2609,12.2609,rebreak_confirmed,4.2486,last_red_high_break,2025-10-08 09:08:00 EDT,2025-10-08 09:09:00 EDT,0.2404,green_wick_dip_new_high
664,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0664_SOAR_2024-12-03_push20.33_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0664_SOAR_2024-12-03_push20.33_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0664_SOAR_2024-12-03_push20.33_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0664_SOAR_2024-12-03_push20.33_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0664_SOAR_2024-12-03_push20.33_rebreak\05_daily_context.png,das_scanner_appearance:SOAR:2024-12-03T10:36:00+00:00,SOAR,2024-12-03,20.332,20.332,,,-10.8321,81.62811387900355,20.331950207468886,145.1067615658363,20.332,34.9498,34.9498,rebreak_confirmed,24.2287,vwap_reclaim_rebreak,2024-12-03 08:26:00 EST,2024-12-03 08:28:00 EST,2.0751,green_wick_dip_reactivation
665,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0665_DVLT_2025-11-24_push20.32_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0665_DVLT_2025-11-24_push20.32_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0665_DVLT_2025-11-24_push20.32_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0665_DVLT_2025-11-24_push20.32_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0665_DVLT_2025-11-24_push20.32_rebreak\05_daily_context.png,das_scanner_appearance:DVLT:2025-11-24T09:04:00+00:00,DVLT,2025-11-24,20.3248,20.3248,,,-2.4383,-5.880711267044094,20.324833657064925,16.079260027111083,20.3248,23.3321,23.3321,rebreak_confirmed,4.7295,flat_shelf_break,2025-11-24 08:41:00 EST,2025-11-24 08:43:00 EST,0.3424,green_wick_dip_reactivation
666,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0666_COOT_2025-10-15_push20.24_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0666_COOT_2025-10-15_push20.24_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0666_COOT_2025-10-15_push20.24_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0666_COOT_2025-10-15_push20.24_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0666_COOT_2025-10-15_push20.24_rebreak\05_daily_context.png,das_scanner_appearance:COOT:2025-10-15T08:00:00+00:00,COOT,2025-10-15,20.2381,20.2381,51.48809523809524,422.1048312647451,-8.9286,213.87834649707665,51.48809523809524,422.1048312647451,51.4881,66.3399,66.3399,rebreak_confirmed,8.9109,single_candle_rebreak,2025-10-15 04:10:00 EDT,2025-10-15 04:14:00 EDT,0.2681,green_wick_dip_new_high
667,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0667_OTRK_2024-03-19_push20.23_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0667_OTRK_2024-03-19_push20.23_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0667_OTRK_2024-03-19_push20.23_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0667_OTRK_2024-03-19_push20.23_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0667_OTRK_2024-03-19_push20.23_rebreak\05_daily_context.png,das_scanner_appearance:OTRK:2024-03-19T12:00:00+00:00,OTRK,2024-03-19,20.2285,20.2285,,,-1.6619,96.21761658031089,42.94988314723448,185.23316062176167,42.9499,45.3657,45.3657,rebreak_confirmed,6.9978,multi_candle_flag_break,2024-03-19 08:45:00 EDT,2024-03-19 08:46:00 EDT,2.0196,green_wick_dip_new_high
668,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0668_RCKT_2025-07-17_push20.21_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0668_RCKT_2025-07-17_push20.21_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0668_RCKT_2025-07-17_push20.21_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0668_RCKT_2025-07-17_push20.21_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0668_RCKT_2025-07-17_push20.21_rebreak\05_daily_context.png,das_scanner_appearance:RCKT:2025-07-17T12:07:00+00:00,RCKT,2025-07-17,20.2091,20.2091,,,17.4216,17.83216783216784,23.693379790940757,24.125874125874127,23.6934,5.3412,5.3412,rebreak_confirmed,5.2174,last_red_high_break,2025-07-17 08:11:00 EDT,2025-07-17 08:15:00 EDT,0.1854,green_wick_dip_new_high
669,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0669_INVZ_2025-01-07_push20.20_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0669_INVZ_2025-01-07_push20.20_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0669_INVZ_2025-01-07_push20.20_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0669_INVZ_2025-01-07_push20.20_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0669_INVZ_2025-01-07_push20.20_rebreak\05_daily_context.png,das_scanner_appearance:INVZ:2025-01-07T13:00:00+00:00,INVZ,2025-01-07,20.202,20.202,,,15.6566,15.656565656565661,40.4040404040404,40.4040404040404,40.404,21.3974,21.3974,rebreak_confirmed,18.937,vwap_reclaim_rebreak,2025-01-07 08:06:00 EST,2025-01-07 08:10:00 EST,0.4054,green_wick_dip_reactivation
670,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0670_BATL_2026-02-27_push20.19_rebreak,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0670_BATL_2026-02-27_push20.19_rebreak\02_three_day_overview.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0670_BATL_2026-02-27_push20.19_rebreak\03_event_day_premarket_detail.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0670_BATL_2026-02-27_push20.19_rebreak\04_event_day_detail_until_1600_ny.png,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_details_grouped\0670_BATL_2026-02-27_push20.19_rebreak\05_daily_context.png,das_scanner_appearance:BATL:2026-02-27T13:15:00+00:00,BATL,2026-02-27,20.1923,20.1923,,,19.9519,20.45575242601266,47.355769230769226,47.974701878047604,47.3558,22.8457,22.8457,rebreak_confirmed,3.0,last_red_high_break,2026-02-27 08:18:00 EST,2026-02-27 08:20:00 EST,0.1255,green_wick_dip_new_high
