relative_path,column,nulls,rows,null_pct
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,close_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,high_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,low_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,cum_volume_session_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,session_vwap_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,intraday_return_since_open_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,session_range_pct_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,opening_drive_30m_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,pullback_from_session_high_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,session_vwap_distance_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,open_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,close_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,high_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,low_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,session_range_abs_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,realized_vol_1d_norm,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,max_future_split_factor_in_day,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,gap_open_vs_prev_close,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,open_vs_prev_session_close,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,open_vs_prev_session_high,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,open_vs_prev_session_low,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,multi_session_return_3d_to_open,3,24,12.5
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,multi_session_return_5d_to_open,5,24,20.833333333333336
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,distance_to_prev_day_range_center,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,prev_day_range_pct_norm,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,range_expansion_vs_prev_day_norm,2,24,8.333333333333332
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,distance_to_n_day_high_5,2,24,8.333333333333332
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,distance_to_n_day_low_5,2,24,8.333333333333332
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,realized_vol_prev_3_sessions_norm,1,24,4.166666666666666
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,overnight_gap_zscore_20,6,24,25.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,year,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,feature_contract,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,feature_grain,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,cross_session_price_view,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,intraday_price_view,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,source_raw_root,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,source_split_normalized_root,0,24,0.0
